Group,MAG,Completeness,Contamination,Strain_Heterogeneity,N50,Assembly_Type,Assembly_Source,Contig_count,Assembly_size
MQ Winners,C014-M27xbin.89.LR_stool,86.76,0.63,100,122215,MetaFlye2 (LR),Stool,60,3763242
MQ Winners,39-1_94x31_sub.SR_stool,87.18,0.63,100,38803,MetaSPAdes (SR),Stool,165,3115359
MQ Winners,C008-M06x49.LR_stool,93.04,0.63,100,112867,MetaFlye2 (LR),Stool,59,3749968
MQ Winners,14-2_9_stoolx14-2_9_stool.020_sub.SR_stool,94.09,0.63,100,109961,MetaSPAdes (SR),Stool,117,5253449
MQ Winners,C017-M06_stoolx50.SR_stool,96.84,0.63,100,257197,MetaSPAdes (SR),Stool,35,4303386
MQ Winners,39-2_94_DP_BAPcstxbin.14_sub.SR_plate,97.18,0.63,100,115027,MetaSPAdes (SR),Plate,117,7250880
MQ Winners,40-1_13x40-1_13.016_sub.SR_stool,98.1,0.63,100,115642,MetaSPAdes (SR),Stool,76,3713639
MQ Winners,43-1_40x14.LR_stool,98.73,0.63,100,364222,MetaFlye2 (LR),Stool,42,4575427
MQ Winners,C043-M24xC043_FIXED__C043-M24.008.LR_stool,100,0.63,100,2388671,MetaFlye2 (LR),Stool,20,2587743
MQ Winners,19-1_35_stoolxbin.32.SR_stool,56.15,0.67,100,9526,MetaSPAdes (SR),Stool,308,1866040
MQ Winners,20-2_39xbin.74.SR_stool,78.34,0.67,100,21102,MetaSPAdes (SR),Stool,160,2272366
MQ Winners,14-1_95_stoolx84.SR_stool,88.5,0.67,100,32500,MetaSPAdes (SR),Stool,110,2053031
MQ Winners,C014-M36x157.SR_stool,89.07,0.67,100,9240,MetaSPAdes (SR),Stool,372,2557307
MQ Winners,17-1_100_stoolx12.SR_stool,89.75,0.67,100,18880,MetaSPAdes (SR),Stool,221,2433113
MQ Winners,47-1_N13xbin.32.SR_stool,90.16,0.67,100,56451,MetaSPAdes (SR),Stool,49,1636732
MQ Winners,19-2_95x20.LR_stool,90.94,0.67,100,353380,MetaFlye2 (LR),Stool,14,2182906
MQ Winners,20-2_18_WCx21.SR_plate,91.62,0.67,100,15886,MetaSPAdes (SR),Plate,298,3294342
MQ Winners,C014-M36xbin.3.LR_stool,94.41,0.67,100,138339,MetaFlye2 (LR),Stool,30,2655986
MQ Winners,39-2_47x146_sub.SR_stool,97.09,0.67,100,22998,MetaSPAdes (SR),Stool,210,2586212
MQ Winners,14-2_95_stoolx103_sub.SR_stool,97.99,0.67,100,185294,MetaSPAdes (SR),Stool,47,2809934
MQ Winners,C014-M27_stoolx19.SR_stool,97.99,0.67,100,72919,MetaSPAdes (SR),Stool,74,2873169
MQ Winners,20-1_97x108.SR_stool,98.52,0.67,100,234003,MetaSPAdes (SR),Stool,26,2508938
MQ Winners,40-2_94x80.SR_stool,98.66,0.67,100,223450,MetaSPAdes (SR),Stool,18,2750993
MQ Winners,19-2_95x19-2_late__19-2_95.032.LR_stool,99.33,0.67,100,2614910,MetaFlye2 (LR),Stool,2,3088144
MQ Winners,20-2_47xbin.101_sub.SR_stool,79.65,0.68,100,94690,MetaSPAdes (SR),Stool,78,2035902
MQ Winners,C047-M07_stoolx131.SR_stool,91.67,0.68,100,87311,MetaSPAdes (SR),Stool,98,3044583
MQ Winners,39-1_36x46.LR_stool,94.96,0.68,100,281390,MetaFlye2 (LR),Stool,18,3028402
MQ Winners,C043-M07xbin.72.LR_stool,96.37,0.68,100,440839,MetaFlye2 (LR),Stool,19,3324889
MQ Winners,17-1_13_stoolxbin.40_sub.SR_stool,96.43,0.68,100,176110,MetaSPAdes (SR),Stool,75,3538011
MQ Winners,C047-M24_stoolxbin.77.SR_stool,96.6,0.68,100,162067,MetaSPAdes (SR),Stool,27,2448969
MQ Winners,14-2_36x27.LR_stool,96.83,0.68,100,335429,MetaFlye2 (LR),Stool,14,3192185
MQ Winners,17-1_100_stoolx17-1_100_stool.030.SR_stool,97.96,0.68,100,385372,MetaSPAdes (SR),Stool,28,3322746
MQ Winners,39-1_94x39-1_94.021.SR_stool,97.96,0.68,100,402300,MetaSPAdes (SR),Stool,22,3167727
MQ Winners,39-2_94x39-2_94.036.SR_stool,97.96,0.68,100,532040,MetaSPAdes (SR),Stool,17,3106164
MQ Winners,14-2_36_stoolx68.SR_stool,98.63,0.68,100,138288,MetaSPAdes (SR),Stool,32,3024506
MQ Winners,43-1_21x43-1_21.004.SR_stool,99.66,0.68,100,414420,MetaSPAdes (SR),Stool,60,3059484
MQ Winners,20-2_11x20-2_11.003.SR_stool,100,0.68,100,811945,MetaSPAdes (SR),Stool,20,3120339
MQ Winners,C019-M22_stoolxbin.107.SR_stool,83.8,0.7,100,25548,MetaSPAdes (SR),Stool,115,1939513
MQ Winners,39-1_N14xbin.45.SR_stool,97.9,0.7,100,51248,MetaSPAdes (SR),Stool,67,1769105
MQ Winners,C040-M00xbin.44_sub.SR_stool,100,0.7,100,157063,MetaSPAdes (SR),Stool,38,2843091
MQ Winners,C039-M24_stoolx25.SR_stool,81.22,0.71,100,5951,MetaSPAdes (SR),Stool,365,1776256
MQ Winners,39-2_36x90.SR_stool,96.64,0.78,100,84509,MetaSPAdes (SR),Stool,50,2772237
MQ Winners,39-1_8x38.SR_stool,99.05,0.79,100,42737,MetaSPAdes (SR),Stool,105,2783433
MQ Winners,40-1_93xbin.14.SR_stool,100,0.8,100,249236,MetaSPAdes (SR),Stool,20,1850364
MQ Winners,39-2_47x102.SR_stool,94.35,0.81,100,31047,MetaSPAdes (SR),Stool,140,2503462
MQ Winners,47-1_37_stoolx144_sub.SR_stool,94.39,0.81,100,10540,MetaSPAdes (SR),Stool,345,2025103
MQ Winners,47-2_10x7.LR_stool,98.52,0.81,100,2210912,MetaFlye2 (LR),Stool,1,2210912
MQ Winners,43-2_36_stoolx78.SR_stool,70.56,0.87,100,6395,MetaSPAdes (SR),Stool,303,1593227
MQ Winners,19-2_12x16.SR_stool,94.91,0.88,100,8519,MetaSPAdes (SR),Stool,725,3456105
MQ Winners,14-2_14_stoolxbin.13.SR_stool,98.8,0.9,100,162453,MetaSPAdes (SR),Stool,26,2203972
MQ Winners,29-1_14x29-1_14.012.SR_stool,99.95,0.9,100,104458,MetaSPAdes (SR),Stool,56,1796035
MQ Winners,43-2_36xbin.33_sub.LR_stool,99.6,0.92,100,305764,MetaFlye2 (LR),Stool,11,2399328
MQ Winners,47-1_7_stoolx82.SR_stool,91.32,0.94,100,13790,MetaSPAdes (SR),Stool,425,3853672
MQ Winners,19-1_35_stoolxbin.85.SR_stool,97.17,0.94,100,384415,MetaSPAdes (SR),Stool,13,2784501
MQ Winners,C017-M36x103.SR_stool,98.03,0.94,100,29501,MetaSPAdes (SR),Stool,199,2692129
MQ Winners,C008-M36x57.SR_stool,94.91,0.97,100,71089,MetaSPAdes (SR),Stool,118,3511049
MQ Winners,47-2_10xbin.25.SR_stool,87.96,1.02,100,60569,MetaSPAdes (SR),Stool,88,2311914
MQ Winners,C014-M06x29_sub.SR_stool,90.57,1.02,100,26590,MetaSPAdes (SR),Stool,192,2702718
MQ Winners,40-2_35xbin.19.LR_stool,82.58,1.13,100,168196,MetaFlye2 (LR),Stool,27,2438113
MQ Winners,29-2_10x29-2_10.004.SR_stool,94.15,1.17,100,283508,MetaSPAdes (SR),Stool,36,3600858
MQ Winners,14-1_9_stoolxbin.7_sub.SR_stool,99.42,1.17,100,148542,MetaSPAdes (SR),Stool,59,4195002
MQ Winners,40-2_16x96_sub.SR_stool,87.37,1.27,100,54639,MetaSPAdes (SR),Stool,106,3175025
MQ Winners,C039-M24_stoolxbin.37.SR_stool,91.3,1.27,100,37427,MetaSPAdes (SR),Stool,140,2705829
MQ Winners,19-2_95xbin.25.SR_stool,96.52,1.27,100,39528,MetaSPAdes (SR),Stool,118,2634186
MQ Winners,43-1_40x43-1_late__43-1_40.038.LR_stool,51.23,1.31,100,129928,MetaFlye2 (LR),Stool,19,1144739
MQ Winners,14-2_11_stoolx92_sub.SR_stool,67.12,1.34,100,8177,MetaSPAdes (SR),Stool,394,1987073
MQ Winners,14-1_95_stoolx14-1_95_stool.020.SR_stool,68.02,1.34,100,268242,MetaSPAdes (SR),Stool,70,3092837
MQ Winners,C020-M36x3.LR_stool,93.29,1.34,100,584071,MetaFlye2 (LR),Stool,13,3011175
MQ Winners,20-1_35_stoolx19.SR_stool,97.21,1.34,100,44612,MetaSPAdes (SR),Stool,122,2844496
MQ Winners,C047-M07xbin.9.LR_stool,53.06,1.36,100,218959,MetaFlye2 (LR),Stool,13,1518077
MQ Winners,19-1_95x77_sub.LR_stool,97.05,1.36,100,330030,MetaFlye2 (LR),Stool,38,3604891
MQ Winners,19-2_95xbin.81.SR_stool,94.34,1.42,100,18205,MetaSPAdes (SR),Stool,205,2442555
MQ Winners,39-2_52_BAPxbin.13.SR_plate,61.45,1.5,100,4357,MetaSPAdes (SR),Plate,425,1552497
MQ Winners,C039-M06_stoolxC039-M06_stool.019.SR_stool,96.32,1.55,100,73742,MetaSPAdes (SR),Stool,108,3112468
MQ Winners,C047-M07_stoolxbin.76.SR_stool,90.46,1.64,100,13912,MetaSPAdes (SR),Stool,283,2609533
MQ Winners,08-2_95x58.SR_stool,73.23,1.68,100,4600,MetaSPAdes (SR),Stool,628,2154934
MQ Winners,39-1_11x10.LR_stool,96.49,1.75,100,174553,MetaFlye2 (LR),Stool,39,3158116
MQ Winners,C047-M24_stoolxbin.56_sub.SR_stool,59.7,1.87,100,129143,MetaSPAdes (SR),Stool,54,1523301
MQ Winners,39-1_94x39-1_94.047.SR_stool,93.4,1.89,100,59203,MetaSPAdes (SR),Stool,112,2709896
MQ Winners,C008-M00_stoolx37.SR_stool,97.17,1.89,100,26323,MetaSPAdes (SR),Stool,215,3876587
MQ Winners,19-1_12x7_sub.LR_stool,98.73,1.9,100,547880,MetaFlye2 (LR),Stool,29,4818671
MQ Winners,39-2_36_BAPxbin.5.SR_plate,76.35,2,100,5080,MetaSPAdes (SR),Plate,448,1854459
MQ Winners,20-1_97xbin.109.SR_stool,94.7,2.01,100,136000,MetaSPAdes (SR),Stool,49,3181713
MQ Winners,19-2_95x19-2_late__19-2_95.020.LR_stool,54.08,2.04,100,91075,MetaFlye2 (LR),Stool,28,1448813
MQ Winners,C047-M24_stoolxbin.20.SR_stool,86.58,2.04,100,59375,MetaSPAdes (SR),Stool,106,2257968
MQ Winners,17-2_36_BAPxbin.9.SR_plate,91.09,2.04,100,26063,MetaSPAdes (SR),Plate,188,2511725
MQ Winners,17-2_99xbin.50.LR_stool,100,2.04,100,366612,MetaFlye2 (LR),Stool,11,2990345
MQ Winners,20-2_76_WCx20-2_76_WC.004_sub.SR_plate,100,2.04,100,2034143,MetaSPAdes (SR),Plate,13,2140090
MQ Winners,17-1_36_stoolx17-1_36_stool.017.SR_stool,98.59,2.11,100,84916,MetaSPAdes (SR),Stool,98,3457388
MQ Winners,19-1_35_stoolxbin.11_sub.SR_stool,88.88,2.18,100,15735,MetaSPAdes (SR),Stool,220,1980043
MQ Winners,C008-M36x55.LR_stool,99.42,2.34,100,2511453,MetaFlye2 (LR),Stool,10,3108383
MQ Winners,17-1_13_WCx17-1_13_WC.003_sub.SR_plate,80.88,2.38,100,50996,MetaSPAdes (SR),Plate,85,2027945
MQ Winners,C039-M06_BAPx7.SR_plate,96.95,2.44,100,214848,MetaSPAdes (SR),Plate,15,1615848
MQ Winners,20-2_64x20-2_late__20-2_64.029_sub.LR_stool,57.82,2.72,100,92584,MetaFlye2 (LR),Stool,27,1691616
MQ Winners,39-2_24xbin.14_sub.SR_stool,92.44,2.72,100,64239,MetaSPAdes (SR),Stool,114,2729932
MQ Winners,47-1_37_stoolxbin.136_sub.SR_stool,70.11,2.8,100,8854,MetaSPAdes (SR),Stool,489,3282591
MQ Winners,C014-M27x63.LR_stool,99.04,3.37,100,119769,MetaFlye2 (LR),Stool,67,4432625
MQ Winners,20-1_35x1_sub.LR_stool,93.1,3.51,100,190478,MetaFlye2 (LR),Stool,32,2849751
MQ Winners,14-1_95x14-1_late__14-1_95.027.LR_stool,65.19,3.8,100,106043,MetaFlye2 (LR),Stool,24,2109657
MQ Winners,43-1_54xbin.35.SR_stool,85.66,4.08,100,116932,MetaSPAdes (SR),Stool,41,2161837
MQ Winners,29-1_12xbin.1_sub.SR_stool,96.99,4.79,100,376732,MetaSPAdes (SR),Stool,37,2413722
MQ Winners,39-2_41xbin.10_sub.SR_stool,83.16,5.1,100,50217,MetaSPAdes (SR),Stool,95,2228585
MQ Winners,47-1_7_stoolx47-1_7_stool.001_sub.SR_stool,95.15,5.53,100,568683,MetaSPAdes (SR),Stool,32,2351605
MQ Winners,C040-M36xC040-M36.032.SR_stool,97.99,6.04,100,103179,MetaSPAdes (SR),Stool,84,2481928
MQ Winners,20-2_97x42_sub.LR_stool,53.51,6.29,100,106513,MetaFlye2 (LR),Stool,31,1798005
Reference Genomes,GCF_000007525.1,100,0,0,2256640,Refseq,Unknown,2,2260266
Reference Genomes,GCF_000010485.1,99.97,0.33,0,4717338,Refseq,Unknown,2,4839683
Reference Genomes,GCF_000011065.1,99.41,0.4,0,6260361,Refseq,Unknown,2,6293399
Reference Genomes,GCF_000026265.1,99.62,0.1,0,4700560,Refseq,Unknown,1,4700560
Reference Genomes,GCF_000145315.2,99.41,0,0,2716392,Refseq,Unknown,3,3663932
Reference Genomes,GCF_000147675.1,98.6,0,0,59765,Refseq,Unknown,66,1985837
Reference Genomes,GCF_000153885.1,98.66,0,0,291583,Refseq,Unknown,24,2870049
Reference Genomes,GCF_000153925.1,99.42,0,0,209206,Refseq,Unknown,39,2741474
Reference Genomes,GCF_000154065.1,98.83,0,0,177295,Refseq,Unknown,36,2915433
Reference Genomes,GCF_000154385.1,100,0,0,296445,Refseq,Unknown,25,3127383
Reference Genomes,GCF_000154425.1,99.33,0,0,215819,Refseq,Unknown,23,3102987
Reference Genomes,GCF_000154445.1,99.3,0,0,309578,Refseq,Unknown,18,2972256
Reference Genomes,GCF_000154465.1,99.52,0.96,0,626692,Refseq,Unknown,12,2550678
Reference Genomes,GCF_000154525.1,99.26,0.19,0,476026,Refseq,Unknown,17,4009829
Reference Genomes,GCF_000154805.1,100,0,0,380632,Refseq,Unknown,12,2507885
Reference Genomes,GCF_000154845.1,98.88,0,0,92375,Refseq,Unknown,90,4300117
Reference Genomes,GCF_000156015.1,99.33,0.67,0,399583,Refseq,Unknown,31,2496039
Reference Genomes,GCF_000156215.1,98.12,0,0,628718,Refseq,Unknown,35,2475429
Reference Genomes,GCF_000157975.1,96.57,1.58,0,671772,Refseq,Unknown,33,3626943
Reference Genomes,GCF_000160055.1,98.1,0.95,50,1895960,Refseq,Unknown,1,1895960
Reference Genomes,GCF_000160535.1,97.79,0,0,1075652,Refseq,Unknown,30,3273670
Reference Genomes,GCF_000165735.1,100,0,0,886852,Refseq,Unknown,38,1765528
Reference Genomes,GCF_000169235.1,99.42,0,0,318591,Refseq,Unknown,16,3186031
Reference Genomes,GCF_000173455.1,100,0,0,204894,Refseq,Unknown,31,2058429
Reference Genomes,GCF_000173975.1,99.33,1.34,50,33110,Refseq,Unknown,175,3290996
Reference Genomes,GCF_000174215.1,100,0,0,43082,Refseq,Unknown,79,2238973
Reference Genomes,GCF_000177075.1,99.29,0,0,74520,Refseq,Unknown,118,3033961
Reference Genomes,GCF_000178175.1,99.57,0.37,0,57291,Refseq,Unknown,79,2753923
Reference Genomes,GCF_000178255.1,99.4,0.6,0,40768,Refseq,Unknown,125,2953411
Reference Genomes,GCF_000183565.1,99.3,0,0,111199,Refseq,Unknown,32,1836030
Reference Genomes,GCF_000185365.1,98.34,0,0,2244623,Refseq,Unknown,55,2415788
Reference Genomes,GCF_000185705.2,100,0,0,3169074,Refseq,Unknown,4,4391194
Reference Genomes,GCF_000185825.1,96.09,4.03,30,477550,Refseq,Unknown,13,3286322
Reference Genomes,GCF_000186505.1,100,0,0,217882,Refseq,Unknown,37,2965437
Reference Genomes,GCF_000187445.1,99.88,0,0,1614676,Refseq,Unknown,21,2142483
Reference Genomes,GCF_000189595.1,99.37,0,0,328026,Refseq,Unknown,52,5352498
Reference Genomes,GCF_000190355.1,99.42,0,0,402542,Refseq,Unknown,47,5427315
Reference Genomes,GCF_000190535.1,99.46,0,0,4392288,Refseq,Unknown,1,4392288
Reference Genomes,GCF_000209855.1,99.09,0,0,3214418,Refseq,Unknown,1,3214418
Reference Genomes,GCF_000210595.1,85.61,0,0,3123007,Refseq,Unknown,1,3123007
Reference Genomes,GCF_000210655.1,98.78,0.85,0,4286292,Refseq,Unknown,1,4286292
Reference Genomes,GCF_000210735.1,98.64,0,0,3321367,Refseq,Unknown,1,3321367
Reference Genomes,GCF_000210835.1,99.26,0,0,5373121,Refseq,Unknown,1,5373121
Reference Genomes,GCF_000213575.1,100,0,0,742349,Refseq,Unknown,28,3954365
Reference Genomes,GCF_000214495.1,100,0,0,100595,Refseq,Unknown,45,1640787
Reference Genomes,GCF_000225345.1,99.44,0.24,0,3592125,Refseq,Unknown,1,3592125
Reference Genomes,GCF_000226135.1,99.06,1.04,96.15,211026,Refseq,Unknown,53,6114510
Reference Genomes,GCF_000234175.1,98.27,0,0,479017,Refseq,Unknown,16,3137657
Reference Genomes,GCF_000265365.1,100,0,0,3734239,Refseq,Unknown,1,3734239
Reference Genomes,GCF_000273785.1,99.26,0.37,0,4915651,Refseq,Unknown,8,4958941
Reference Genomes,GCF_000284715.1,99.03,0.02,100,55626,Refseq,Unknown,70,1796539
Reference Genomes,GCF_000296465.1,99.62,0,0,979427,Refseq,Unknown,5,3443906
Reference Genomes,GCF_000297775.1,98.14,0.62,0,352570,Refseq,Unknown,11,2725870
Reference Genomes,GCF_000307455.1,99.42,0.38,0,2721619,Refseq,Unknown,5,5063281
Reference Genomes,GCF_000308275.2,96.95,0.61,100,1098277,Refseq,Unknown,4,1713902
Reference Genomes,GCF_000311745.1,98.59,0.61,0,1157377,Refseq,Unknown,5,2037171
Reference Genomes,GCF_000311825.1,99.18,0,0,623469,Refseq,Unknown,8,2101866
Reference Genomes,GCF_000312505.2,97.55,0,0,360128,Refseq,Unknown,7,1709677
Reference Genomes,GCF_000318355.2,100,0,0,166832,Refseq,Unknown,40,1997160
Reference Genomes,GCF_000322125.1,99.25,0.75,0,1926571,Refseq,Unknown,7,2915788
Reference Genomes,GCF_000332875.2,99.33,2.01,0,83052,Refseq,Unknown,73,2772228
Reference Genomes,GCF_000371445.1,99.35,2.22,40,2689799,Refseq,Unknown,6,6873024
Reference Genomes,GCF_000371525.1,99.32,0,0,1761752,Refseq,Unknown,8,6180373
Reference Genomes,GCF_000371705.1,99.32,0,0,6377378,Refseq,Unknown,1,6377378
Reference Genomes,GCF_000371725.1,99.32,0,0,1978325,Refseq,Unknown,12,6421395
Reference Genomes,GCF_000410415.1,98.16,0.47,0,19611,Refseq,Unknown,264,2978454
Reference Genomes,GCF_000421385.1,99.54,0.23,100,79605,Refseq,Unknown,49,2270377
Reference Genomes,GCF_000424025.1,99.19,0,0,320228,Refseq,Unknown,30,3561289
Reference Genomes,GCF_000426485.1,100,0,0,261269,Refseq,Unknown,38,4377988
Reference Genomes,GCF_000442865.1,98.94,0,0,169301,Refseq,Unknown,19,1986992
Reference Genomes,GCF_000446705.2,99.62,0.23,0,187771,Refseq,Unknown,132,4895604
Reference Genomes,GCF_000448925.2,99.53,0.72,60,63409,Refseq,Unknown,122,4046775
Reference Genomes,GCF_000449305.2,99.26,0.37,0,57300,Refseq,Unknown,134,4320519
Reference Genomes,GCF_000451765.1,99.45,0.38,0,194493,Refseq,Unknown,54,4181432
Reference Genomes,GCF_000452225.2,98.14,0.7,0,153781,Refseq,Unknown,58,3535241
Reference Genomes,GCF_000455225.1,99.4,0,0,1380532,Refseq,Unknown,28,2737487
Reference Genomes,GCF_000458495.1,99.97,0.07,0,3414105,Refseq,Unknown,8,4684494
Reference Genomes,GCF_000466485.1,99.37,0,0,30142,Refseq,Unknown,270,4823675
Reference Genomes,GCF_000468015.1,97.99,0.34,0,39688,Refseq,Unknown,226,3096487
Reference Genomes,GCF_000500855.1,99.97,0.04,0,64609,Refseq,Unknown,195,4427380
Reference Genomes,GCF_000521285.1,97.27,0.15,0,1736780,Refseq,Unknown,5,1753460
Reference Genomes,GCF_000598565.1,97.4,0,0,138404,Refseq,Unknown,86,5114717
Reference Genomes,GCF_000701665.1,99.33,0.34,0,46952,Refseq,Unknown,95,2646896
Reference Genomes,GCF_000701705.1,100,0,0,45725,Refseq,Unknown,198,4630442
Reference Genomes,GCF_000723465.1,98.63,0,0,2240877,Refseq,Unknown,2,2968500
Reference Genomes,GCF_000730125.1,100,0.92,0,179236,Refseq,Unknown,37,2564330
Reference Genomes,GCF_000760655.1,98.15,0.81,0,808090,Refseq,Unknown,61,4383642
Reference Genomes,GCF_000765235.1,98.66,1.34,33.33,40888,Refseq,Unknown,131,2729704
Reference Genomes,GCF_000771205.1,99.54,0.21,0,245044,Refseq,Unknown,26,1990965
Reference Genomes,GCF_000777395.1,98.24,0.84,63.64,63666,Refseq,Unknown,231,4806905
Reference Genomes,GCF_000778235.1,99.92,0.11,0,282008,Refseq,Unknown,79,5026988
Reference Genomes,GCF_000783575.2,100,0,0,4077315,Refseq,Unknown,1,4077315
Reference Genomes,GCF_000969835.1,99.62,0.38,0,3531919,Refseq,Unknown,7,6486757
Reference Genomes,GCF_001020325.1,99.45,0,0,359011,Refseq,Unknown,15,2176035
Reference Genomes,GCF_001025195.1,100,0,0,2079525,Refseq,Unknown,1,2079525
Reference Genomes,GCF_001042615.1,100,0.15,0,2337234,Refseq,Unknown,1,2337234
Reference Genomes,GCF_001052445.1,100,0,0,85634,Refseq,Unknown,78,3202988
Reference Genomes,GCF_001053015.1,99.63,0,0,61431,Refseq,Unknown,113,2841653
Reference Genomes,GCF_001054015.1,99.63,0,0,63180,Refseq,Unknown,96,2917825
Reference Genomes,GCF_001054245.1,99.62,0.31,16.67,50622,Refseq,Unknown,162,4639682
Reference Genomes,GCF_001058665.1,99.63,0,0,44474,Refseq,Unknown,130,2940758
Reference Genomes,GCF_001059475.1,100,2.38,0,54715,Refseq,Unknown,124,3113440
Reference Genomes,GCF_001060285.1,100,0,0,80047,Refseq,Unknown,120,3942468
Reference Genomes,GCF_001062695.1,99.46,0.54,100,22765,Refseq,Unknown,232,2783095
Reference Genomes,GCF_001067265.1,99.48,0,0,81067,Refseq,Unknown,44,1922566
Reference Genomes,GCF_001067885.1,98.91,0.04,100,28880,Refseq,Unknown,162,2957532
Reference Genomes,GCF_001072385.1,99.61,0.08,0,95936,Refseq,Unknown,28,2028152
Reference Genomes,GCF_001072435.1,100,0.18,0,67081,Refseq,Unknown,54,2131313
Reference Genomes,GCF_001263845.1,100,0,0,269578,Refseq,Unknown,15,2233807
Reference Genomes,GCF_001266475.1,99.89,0.15,0,1853856,Refseq,Unknown,10,1868018
Reference Genomes,GCF_001280285.1,99.34,1.24,87.5,1876516,Refseq,Unknown,1,1876516
Reference Genomes,GCF_001280875.1,98.83,0.88,0,244620,Refseq,Unknown,33,3189052
Reference Genomes,GCF_001304735.1,99.19,0.44,100,3338532,Refseq,Unknown,2,3395109
Reference Genomes,GCF_001306395.1,99.89,0.15,0,51966,Refseq,Unknown,85,1769014
Reference Genomes,GCF_001372475.1,100,0.93,0,1743876,Refseq,Unknown,25,3394888
Reference Genomes,GCF_001372695.1,100,1.63,0,686036,Refseq,Unknown,32,3541389
Reference Genomes,GCF_001372715.1,100,1.63,0,1950252,Refseq,Unknown,25,3544293
Reference Genomes,GCF_001372915.1,100,0.7,0,2467772,Refseq,Unknown,28,3423474
Reference Genomes,GCF_001373135.1,98.81,11.17,89.42,6198,Refseq,Unknown,1730,5995917
Reference Genomes,GCF_001398775.1,99.82,0.18,0,81286,Refseq,Unknown,55,1943995
Reference Genomes,GCF_001404315.1,99.33,0,0,448072,Refseq,Unknown,20,3174774
Reference Genomes,GCF_001404435.1,98.66,0.13,0,507877,Refseq,Unknown,21,3222162
Reference Genomes,GCF_001404535.1,99.37,0,0,209977,Refseq,Unknown,45,3356696
Reference Genomes,GCF_001404675.1,99.33,0,0,619054,Refseq,Unknown,15,3088292
Reference Genomes,GCF_001404955.1,99.33,2.35,0,273922,Refseq,Unknown,28,2934598
Reference Genomes,GCF_001405235.1,98.54,0,0,220926,Refseq,Unknown,20,2756397
Reference Genomes,GCF_001405335.1,99.21,0.56,0,70965,Refseq,Unknown,195,5511385
Reference Genomes,GCF_001405355.1,98.77,0,0,219547,Refseq,Unknown,16,2157157
Reference Genomes,GCF_001405555.1,98.31,0.63,0,223559,Refseq,Unknown,36,3652090
Reference Genomes,GCF_001405655.1,94.71,0.48,0,161122,Refseq,Unknown,40,3371425
Reference Genomes,GCF_001405835.1,98.43,0,0,466663,Refseq,Unknown,7,2782176
Reference Genomes,GCF_001406155.1,99.33,0.67,0,80272,Refseq,Unknown,88,3335333
Reference Genomes,GCF_001406215.1,100,0.09,0,464622,Refseq,Unknown,10,2234127
Reference Genomes,GCF_001406655.1,99.42,0,0,202965,Refseq,Unknown,46,3108117
Reference Genomes,GCF_001406775.1,100,0,0,1589932,Refseq,Unknown,20,3005686
Reference Genomes,GCF_001406815.1,99.21,1.69,0,143514,Refseq,Unknown,77,3325375
Reference Genomes,GCF_001434335.1,99.03,0.32,0,63592,Refseq,Unknown,91,2072836
Reference Genomes,GCF_001436835.1,98.63,0.55,100,43184,Refseq,Unknown,81,1894703
Reference Genomes,GCF_001438885.1,100,0,0,464339,Refseq,Unknown,8,1629476
Reference Genomes,GCF_001514415.1,99.46,0,0,2918888,Refseq,Unknown,1,2918888
Reference Genomes,GCF_001514435.1,99.89,0.15,0,1787436,Refseq,Unknown,1,1787436
Reference Genomes,GCF_001517625.2,99.37,0,0,2148528,Refseq,Unknown,7,3412755
Reference Genomes,GCF_001520915.1,99.92,1.42,66.67,39535,Refseq,Unknown,267,4973947
Reference Genomes,GCF_001535605.1,99.26,2.4,0,271166,Refseq,Unknown,56,3840526
Reference Genomes,GCF_001546275.1,99.48,0,0,197578,Refseq,Unknown,39,2372082
Reference Genomes,GCF_001546375.1,98.87,0.61,25,98857,Refseq,Unknown,84,2657288
Reference Genomes,GCF_001556505.1,95.56,1.53,25,88825,Refseq,Unknown,92,2077021
Reference Genomes,GCF_001559115.2,99.45,0.55,0,2647556,Refseq,Unknown,1,2647556
Reference Genomes,GCF_001571595.1,99.87,0.09,0,129434,Refseq,Unknown,108,4975489
Reference Genomes,GCF_001578555.1,98.88,0,0,137248,Refseq,Unknown,86,4656958
Reference Genomes,GCF_001578575.1,99.38,0.11,0,221173,Refseq,Unknown,87,6294259
Reference Genomes,GCF_001578585.1,98.14,0.62,0,47023,Refseq,Unknown,112,2576488
Reference Genomes,GCF_001578645.1,97.96,0,0,173896,Refseq,Unknown,51,3109783
Reference Genomes,GCF_001580195.1,97.96,0,0,161128,Refseq,Unknown,40,3113726
Reference Genomes,GCF_001594365.1,99.63,0,0,474412,Refseq,Unknown,14,2929980
Reference Genomes,GCF_001624915.1,99.89,0.36,50,126185,Refseq,Unknown,38,1743103
Reference Genomes,GCF_001647615.1,97.96,0,0,150246,Refseq,Unknown,54,3108219
Reference Genomes,GCF_001685685.1,99.54,0,0,157342,Refseq,Unknown,21,2183286
Reference Genomes,GCF_001686225.1,100,0.58,0,92520,Refseq,Unknown,75,2446728
Reference Genomes,GCF_001686245.1,100,0,0,92304,Refseq,Unknown,72,2366855
Reference Genomes,GCF_001692695.1,99.26,0,0,184948,Refseq,Unknown,51,5238760
Reference Genomes,GCF_001717125.1,98.85,3.74,0,1206053,Refseq,Unknown,11,7516843
Reference Genomes,GCF_001719085.1,100,0,0,2264056,Refseq,Unknown,1,2264056
